customer_id,work_add_lat,work_add_lon,home_add_lat,home_add_lon
0105249fde93ead403ee2d015511b73a,0,0,0,0
0106b669d5d10148c16ea81890b9d511,0,0,0,0
010799d30fab651676520e20ff6dd22c,0,0,0,0
01097e0bcfe7e25e3a1e21d53fcde472,0,0,0,0
010d01dd3f8ed4c98aa0ea6be89c4303,0,0,0,0
010dfcfff325443fe8e52765a204c472,0,0,0,0
01184b37d8b929d8c08ecd38135864cb,0,0,0,0
011e0a79cc27491e73431b428b69292f,0,0,0,0
011f80f85def7bc4e5eb8f4e23e67bc0,0,0,0,0
012253ab27fe11202cd3bf3d06400426,0,0,0,0
0124939ab7dc640a041644cec4a97731,0,0,0,0
01342ead1829eec3dca380bbb91c8fc8,0,0,0,0
01349ec3288adbf114dc4f4633af6610,0,0,0,0
0136e0082861106f3a80878115446365,0,0,0,0
01428e38cc904df2b6cbed46e612b1e4,0,0,0,0
01480f0a495212838d6a963e6a3bf1c9,0,0,0,0
014ed72aea0c3aceb029adb18d8a9b5d,0,0,0,0
0154cc5ed0618b973ca05a8bdb183923,0,0,0,0
0154f2dcb1ef536a9395862eaf7d0d2c,0,0,0,0
0156715c96095172c171c3f3ee943a3b,0,0,0,0
01579358128d532496ea283897c01310,0,0,0,0
015e6138f7b991d8f450312b3721f5b4,0,0,0,0
0166258a6f9e7591148ad119573cd3bc,0,0,0,0
01677b908e299a1a5aff0eb7d6db55ac,0,0,0,0
016870800d4d728ae8369bc77b601b88,0,0,0,0
0175c595d9114b2b1baa41465c8aad9c,0,0,0,0
017686c762d6204748f2bf95a718e2ac,0,0,0,0
017c653d4d2912eb4057c01348d1559e,0,0,0,0
017e5f15c9c96445a0d3298edf244df1,0,0,0,0
0187d474be5985ee08b47ffe6d8471ff,0,0,0,0
01903915b8823ec2122f0dc958743057,0,0,0,0
019172423acba9eac0a73431e4646335,0,0,0,0
019ab70c53284f98b633b8dd4725b2c0,0,0,0,0
01a3e3f4619f2d6cb8144aeac6447807,0,0,0,0
01a62b6642c9857ce63aefcbfd98c575,0,0,0,0
01af8fd39e55e5051aab7040c4cc7253,0,0,0,0
01b2a4ffff9c41001ce9a075d87dc8eb,0,0,0,0
01b7e6014bbdaed0c45e1a0ba47de780,0,0,0,0
01ba65ad76905b14be5e37d394b2484a,0,0,0,0
01bcd3ec54a6f7f26ed4428c69a8c421,0,0,0,0
01c0642661ccaa2cfdee2f5741128dc2,0,0,0,0
01c4c5ac9fe73c0d3a05e2ce1510f023,0,0,0,0
01c78bb18a2d41dcadbfc80b1d9c804d,0,0,0,0
01cab20cbdd54e05cd41eb501dd0f6dc,0,0,0,0
01d25afd67eec0f0ca2c6746b4e2ed94,0,0,0,0
01dd11d12be651d9a5129ea15ad45318,0,0,0,0
01f58b3ec222f953cc2e272f28be2fa5,0,0,0,0
02014e4ae830f85f41dd313f5d166321,0,0,0,0
02017ee944b7b46f6237df423bd231b6,0,0,0,0
020d1a57dca7d31e8462f2a88c80c214,0,0,0,0
020e734442e90b5e8c300dd38a477fc9,0,0,0,0
021abb302632cee71a104612f943c439,0,0,0,0
021b825d811c418762db72973ba4ce2c,0,0,0,0
021fe928a82fb77021bfd20074322e01,0,0,0,0
022130a29f2165301b37dad38b9ac1c0,0,0,0,0
0226c9b47e596ad2c130bda4645d63f3,0,0,0,0
023a1ea323af70d1bf2188656b4de09b,0,0,0,0
023bacff3122321480354b9b779f16af,0,0,0,0
024a4a0f435ae796a9b88f3764a70f8a,0,0,0,0
024d263dfa7fb4f6636f6f91b47a6fa9,0,0,0,0
0251fa382bfe59e6491acb1f21748bd6,0,0,0,0
025316f8e69b78aec8fb097a33a5b016,0,0,0,0
0254f8df611bfa01df26d391bbd21841,0,0,0,0
02668b3b6b4e78096b31e6510eeb7129,0,0,0,0
026c803388221f3d57073f1465e44f26,0,0,0,0
026cfa8c8ec1c3e153ec979f36ed2929,0,0,0,0
026dcadfee9944609a11c5cf55109b57,0,0,0,0
02744ac6c128756ce1bd270746778ca1,0,0,0,0
027553f0fa8803158841cd3118156bc3,0,0,0,0
027a2b8b454b9e15145622c24b6c98c8,0,0,0,0
027f1b087eba96ba240e71025906b661,0,0,0,0
027fefbafc92e7fec351fa658a61bd0f,0,0,0,0
028a8d5b177bb8e3b2423ce15f096fb4,0,0,0,0
02956cea60cf3c9d552bf489112ff811,0,0,0,0
029f2a86b9ac7641f3d7ecbaa79bf27a,0,0,0,0
02a02f1b2e0a3dac8d8345478c87105f,0,0,0,0
02a6f78a97864942a6904dc5433ece0d,0,0,0,0
02a86ed15a32669a0ec882c9361ae209,0,0,0,0
02ae42d929785cbde5dfa84b06fe24ea,0,0,0,0
02b47a8c9892ad013a3091ca0fbf3afd,0,0,0,0
02d7f924b94bb157410bcdb4b1256eae,0,0,0,0
02df65eb4c057e439bb7dc4a85edf336,0,0,0,0
02e22241493daa6a1e5f0ef6ba488165,0,0,0,0
02e2d118ac67af9b4fd68bad80be8b7b,0,0,0,0
02e6fa409350f53c2331fa55fd6d2306,0,0,0,0
02e887a27ad9857f9f9eac01375b0743,0,0,0,0
02f04561ca750797739b2aea8191cc56,0,0,0,0
02f07efb90c56516238c4580a3c9c7f7,0,0,0,0
02f308c7e5267e865dc5237c23b936c1,0,0,0,0
02f3c515a45cf33cecf4f7f83a338df8,0,0,0,0
02f94655bc6c57197c3903f2bc2eb45d,0,0,0,0
02f9d992c27098e1b90f84e6dc9698aa,0,0,0,0
02fd93006c07b846705cb17642c7e332,0,0,0,0
02fe9a8ba58e9ad59e38383f7558670d,0,0,0,0
0303062bc17e273f1ece45be0de89b89,0,0,0,0
0308fc73e526d53f998257b66653598b,0,0,0,0
030e09231aab60c24630afe0b686fa7a,0,0,0,0
030e6df1f5fb7bf7876daab5cfc439f3,0,0,0,0
0311ec93525c6d64d1d214642953ebfa,0,0,0,0
0315c1d57503c39c3971214968ddc89e,0,0,0,0
03171460949b52f8ea7767b458f26552,0,0,0,0
031b61c7c88fbc0aebe5f413cbe9245f,0,0,0,0
031e234e65c860e04ddcea371eb867a8,0,0,0,0
03246a0768b0236892188f7d625d369f,0,0,0,0
03281a46a193e24f56e59adeb85c18ea,0,0,0,0
033036b5f67ff9b97ad8614a1b9ceba3,0,0,0,0
03312384bb0619c7abc44f372de46cf2,0,0,0,0
033446a4ae35ba3a6faef7920a52f36d,0,0,0,0
033b8243084812ead5b47434d0913c1d,0,0,0,0
03472a0d64ebbd305e6f270ddfd5fc8c,0,0,0,0
0348500cb738131181b3c6a685a4b151,0,0,0,0
035921f1f64dbbcc2a6e805a1b5d3433,0,0,0,0
03618621a5ffc776fbe03c5a7f99a8c3,0,0,0,0
036b960678f3995ebba490b02fcb4568,0,0,0,0
0383ed5988dae368decc851ebee83ac2,0,0,0,0
03850de5411396b3dfcacd22082328c5,0,0,0,0
03856495b7af7c095e98c0190ff68956,0,0,0,0
03878129ccb7562d2f85c3f6d1f03684,0,0,0,0
03887a98f1ed8071d1d34ec28ed0ad07,0,0,0,0
038a3be56427b450c6089637ef9922b6,0,0,0,0
038b1ed23cb05f73e54c497002dac12e,0,0,0,0
03903f03d7019fc7a0df813a692e024d,0,0,0,0
0395d71ba8c046d1ab81d3d4eb522279,0,0,0,0
03a37ea195e014fa26060cb84fc7e26c,0,0,0,0
03abd53e4f3e0cbf74a76b1ee4ba2e21,0,0,0,0
03b6b0a58d5bc978e67dcf24385a67a5,0,0,0,0
03b883385bcfe682e41d510ec1a1dc5e,0,0,0,0
03b9f00f20fc673a587f11db7e7dd8c7,0,0,0,0
03c152dac08f8675f0beec8a82a20110,0,0,0,0
03c3d5db350fa69877df58b2b325c63a,0,0,0,0
03c9912a1e717063dc5724389898202a,0,0,0,0
03d04bb25fb5c0727f6f07ff2228e416,0,0,0,0
03d7ced073dba2be9a94245e8eb2cdc5,0,0,0,0
03dfe8497d6ac4e635ebc774162aad6a,0,0,0,0
03e3ec86e242646d8cee3104b0c8d70c,0,0,0,0
03e7eed4895fa0ed1d36a3adf7826761,0,0,0,0
03f9d3b573ad14de6ec09986f117f596,0,0,0,0
03faa58802a582ed28755cb67ff6da80,0,0,0,0
0405e8ba8f5dea687a391a1861350a8b,0,0,0,0
04092059250eaa5bfc157f6b472613a7,0,0,0,0
041704145c6a4c89aa51e4480426cc32,0,0,0,0
041e1902514060090fa6e15c8427d03e,0,0,0,0
042e008a7a9496e5e09d13c459266757,0,0,0,0
042f2978c9739b8ed7dba0aa24039c50,0,0,0,0
042f39e5c639f98430429c80fe9307a7,0,0,0,0
0442d3fb33587d7a7b5e2e3d9a4c6218,0,0,0,0
04497ab1eec430dd0396a13199f89edd,0,0,0,0
044dcac3c1bfa2c1fb51266c989d8d24,0,0,0,0
045197539559976bdf17b55ce866e71d,0,0,0,0
0458eae563dc1357165df6bd4293b111,0,0,0,0
045973626ad9ace8ad0da94b78c3e4ba,0,0,0,0
045b52f3200a6429d3359362762d3cbe,0,0,0,0
045e760ed2e80e351f92540b56e9878c,0,0,0,0
046418d9a85d098761ccd1a03ab7f591,0,0,0,0
046651bb7ac192e65b1e33c4708b8def,0,0,0,0
0467c91be3825eb5204d78e7ea404e6b,0,0,0,0
046c3a782c9421c6bc845bb6b3776ce2,0,0,0,0
0472b0fcf31a83cf3c339346bdfe1197,0,0,0,0
047412845e4b96a5d27194aaac4fc338,0,0,0,0
0475a135ce729b7944c7c625ecd4aaad,0,0,0,0
0479b1bf677905d75592ad5a8f8c1386,0,0,0,0
048e2611ee7427931656183fc84c4f67,0,0,0,0
0493fe5936e2d920eec71647ccee5abf,0,0,0,0
0495a1c4d9fdfaf33cbbe51853a896f7,0,0,0,0
049756bca29f4a64ff029c339cd897b5,0,0,0,0
049917f8eca4e809019fbe872ddbfcb4,0,0,0,0
04a4cd258d8ab632cd826cced5cc5517,0,0,0,0
04b739989450f6f85325af8b89197cd2,0,0,0,0
04bbde6e176601b6f331fffbdf2e1ce6,0,0,0,0
04be0d637a4d7a971275c341a2b3aee7,0,0,0,0
04c179b5048584b2b1eccf9458bd1870,0,0,0,0
04c8d3bbb4ba5c0577dd689376a9e65f,0,0,0,0
04c9530dd094c2bd8553b95890ffb5bd,0,0,0,0
04ce65fb3128e3723e34369ad0c7a176,0,0,0,0
04d16958f9c54c906b283d964cb15757,0,0,0,0
04d91e64995ec9f912f68a91e13c11bf,0,0,0,0
04dd31fc6d6eb46cd70c139c6a322a5d,0,0,0,0
04dfd0b327ce845d469fdcef332408fa,0,0,0,0
04e35bbd8b78259a4dd9ed1e3830b416,0,0,0,0
04e3fc6f37b95e5a671e141b5f936859,0,0,0,0
04f50c51428efa772425e17931a2a6cd,0,0,0,0
04f5c09f1163d620a2e519cb92dd7b2b,0,0,0,0
04f7760aad02a38620870c2169bbb409,0,0,0,0
04fb68f5d45c4652cebd12afd7cd13d4,0,0,0,0
04fef5c1371785d46be8c0fc939bcf04,0,0,0,0
05075fda5d7bb3039ebffdaddbdd412e,0,0,0,0
051291376ea82fd9967b41efac7f4983,0,0,0,0
051c99c5a5cc67b168cb4cb91f7c1c04,0,0,0,0
052597e72cc573e30088ecb9c461b7d0,0,0,0,0
0528a5c2071cdb78e6aa6cfe09581873,0,0,0,0
052f17f2c60c864418bb0fe26fa5347f,0,0,0,0
053ba9c4c594e0eb217ffb7d2801df5d,0,0,0,0
05442e1864d9771663dde5cc36f304ca,0,0,0,0
05526b2447ee621987e5830bd6db06a3,0,0,0,0
0554c389a77e66c67e6664b1cad0aa4b,0,0,0,0
055999d8c0b82dd284b7191b12035cdf,0,0,0,0
055d74c2313e7d66974d8467f99d7b85,0,0,0,0
05600918ac9f5c14c1628bf85a580f26,0,0,0,0
0560ccc1b1adef40c9cf7b2bce76307e,0,0,0,0
056cb5c3765661766d02fda58e2d00d1,0,0,0,0
056e12fbcee69eac4fac693966267616,0,0,0,0
057292863fbd739392a98b05fc35f2ef,0,0,0,0
058acb571c63b31747f34a894f96f809,0,0,0,0
059c9d09ef14f196a0f0d4929c62409e,0,0,0,0
059fdd8a752b78bd4ea41d294991d768,0,0,0,0
05a68c34149b6d8a69538a7cd232698d,0,0,0,0
05b557e76f202a6715f25b9b47f1a9e3,0,0,0,0
05ba17e3f5f4a6a3e6d0a40e0d3b9e71,0,0,0,0
05bb2395c7b2c2eb26e689c4478ffc8c,0,0,0,0
05c37f72fec2e9ca9cf0bf6b71f46aa2,0,0,0,0
05c4b16124c62e89f837aabccd2cf528,0,0,0,0
05cb01bedf1c8f5c03ff8b751e071ff3,0,0,0,0
05d3af3d1acbd112614b940ed7b54263,0,0,0,0
05d900b12653fb805ef4f196fe9e08b6,0,0,0,0
05e18a505bbe40f7b649c88023144cdb,0,0,0,0
05e40d6e939e741b5aef3febf918ab63,0,0,0,0
05e47f580c012feaa5a58521485a5ebb,0,0,0,0
05e6aa47e5e9b58811fdb62059a59f81,0,0,0,0
05fedb63b550feb3394db7a11584ad80,0,0,0,0
06035cf872e8c8a207ddc70795b678ad,0,0,0,0
0608ac900efdfcb766d1a699db9993f0,0,0,0,0
0609cfcef6aa186652cd89632ef2a2ea,0,0,0,0
060f5058dd76075a4be9a154b4be5fc8,0,0,0,0
061189851091110a49b8c9f9705ce70c,0,0,0,0
062154a74dc6f0e7c35a4a24b7374502,0,0,0,0
062cc7e0701a8a89139ac3dc2df0c97e,0,0,0,0
0638c67f404a0a33b6dff06a2847fa9e,0,0,0,0
064567b26e24d1ffbd3fa14646a5d180,0,0,0,0
0654793808f80d373abc864ae1e329ce,0,0,0,0
0657cb04af412402b04307b4218b3f7d,0,0,0,0
0659bd33e1b2714d3483390265b431dd,0,0,0,0
065f12aec57ab57af14dbf4de15f4b4e,0,0,0,0
06621432876ad1d6b3100990802b8220,0,0,0,0
0667c7b94c7a24738b3ac268bf52453b,0,0,0,0
06681f22dcce5b5da52044e1d69f7876,0,0,0,0
066d5e5246a56268b88335679842bb2e,0,0,0,0
0671814ee67f7bd8796f3528d66246b5,0,0,0,0
0677fd74df83702f198ee5701c56b692,0,0,0,0
067ad6695e8c14be88f95e6e8ae9fb89,0,0,0,0
067fe6f6439fb7c6a540d2efbb0dcd74,0,0,0,0
0680001a9e0ab3fc45d17990936de78e,0,0,0,0
06858c269a388bebd7dc5649b4a472a5,0,0,0,0
0685e814b68f8f1ef9122b82cc8bf198,0,0,0,0
0691519c8eefa2c396b980285f2a3f10,0,0,0,0
0694e6846613a99f54ef8acca8b6f5ee,0,0,0,0
0697c963149ca17015f7dabbd4d4ba89,0,0,0,0
069f28c9399361b83b400c8f21136d62,0,0,0,0
06a5c1d547a8fc6621570b03320e9198,0,0,0,0
06ad29ec976d0819a0bc75e137171d87,0,0,0,0
06b0b52d9cf7bc3fadce1b7e1ccbe948,0,0,0,0
06b165c692c9fb01bbdd1890e78408c2,0,0,0,0
06b6e058000a8f2cb1e52c327515aa4b,0,0,0,0
06b9c370ce5467b352d565bfde0b5eab,0,0,0,0
06bc8a199b8adde107be50a4a6f2e46b,0,0,0,0
06c1cf0fd1200bbd8fb35cefa4ba3154,0,0,0,0
06c58053753af3689f9fd6195f4c8508,0,0,0,0
06cbddf07a6343c995b7912b71bb8448,0,0,0,0
06d32a50250ec91854ddf7e50ac5786b,0,0,0,0
06e0e0d98deaf7ae3f83fc12d8053c63,0,0,0,0
06e2ef5424242e38eca825c612f5792e,0,0,0,0
06e8112524b86d552ef337aa8fad9ef4,0,0,0,0
06f5465c68b8562e001fd15aac396600,0,0,0,0
06f975364c5ed19a1af1b93215dd681a,0,0,0,0
06fc4e594e16b3889cd2092f6cd72d8a,0,0,0,0
070aeaf297988f7a19fd26a05626a41c,0,0,0,0
070d3ca785584acceb90a7904caa862a,0,0,0,0
07135d1657d59ed66bffbc1c1b1f42f8,0,0,0,0
0715f6d4948df758e540e1a35e26ea0c,0,0,0,0
071aa92dd88720e9964eababff64482e,0,0,0,0
071c0d9adc135857d2bb04c407286c88,0,0,0,0
071eaeddab6ab33627e7383c2c8c1adc,0,0,0,0
072013c24aed144b0a0707166fed5db2,0,0,0,0
0723f2f61444b1563ff12a6bd371fffd,0,0,0,0
07256d1385556ff54ce256e7bf3a49fb,0,0,0,0
07261e58664b3c4f911d91f028153e61,0,0,0,0
0732e9787efaf84db31bea952478aff8,0,0,0,0
0734ca151cf5d74fb688e04e78e8ba39,0,0,0,0
0734f1256c21ef7c7b7f3455fbf4b42b,0,0,0,0
073adc24684b4673f3a3d654e4db65ce,0,0,0,0
07407d19229ecfd643b4762c0ed3712f,0,0,0,0
0742a6366d89210f6f8fa7d86bfdece2,0,0,0,0
074652715668dc19f1452ddb13678478,0,0,0,0
0748fab2a51ba3f37e5a072c50d88143,0,0,0,0
07529dab1397095dd4b4948e73e3a062,0,0,0,0
0756e0fd7f837b669eaea33d4939f246,0,0,0,0
075bfdabefeb3a2817c32010f9150278,0,0,0,0
0766b448370710b6387b503f83ed2cea,0,0,0,0
0766b6fd98581fcf7073069d1f026c30,0,0,0,0
076bbff4e65d03cbfd8fa5d9f5873fd5,0,0,0,0
076e6bdc1084c1609bb6c0d7f2b45ef9,0,0,0,0
0771db8bcdabea30b4e75e9436e07d6f,0,0,0,0
077409a8f9c23dfdebad6ccb5f26a841,0,0,0,0
077ec8e3a2927a5216a762771418c456,0,0,0,0
07876832857ece34444a8231f2f91883,0,0,0,0
0789136f2b659dffe8e3aa8955d9e88d,0,0,0,0
0792f34af4a45d5ef6f8f5ea371571c6,0,0,0,0
07936c8cc83ec41f6bdbb431d4c8fafd,0,0,0,0
07a7460860ca5ea587039d84582edf3b,0,0,0,0
07ae8911763c78f68dc0da6cfa742b22,0,0,0,0
07b1d7b7d7f8b488aa95ec991f5badcd,0,0,0,0
07bb6b22698efb2a4ba19cc4f41d0a1b,0,0,0,0
07bc26e617431f1464ccb2a3532226fc,0,0,0,0
07bdf4b36b69dab2896ee3dca3091471,0,0,0,0
07ca60bb4cf4b7e3d8a147835fccc345,0,0,0,0
07d71e48817363528c79367d80ae62a4,0,0,0,0
07db17dbba471572919315112ee8a841,0,0,0,0
07dcd76477a6c328f342c27a0f3ba300,0,0,0,0
07df4aa78e35ea6c2d80bfda8d0bfe9b,0,0,0,0
07e958c80ff7536b089c3811976295f9,0,0,0,0
07eb50af5eb89b2bfc2764a719cc262d,0,0,0,0
07ee4fb6a5dcb6e786cc78a8834f10e9,0,0,0,0
07f36c017bc64462afb6b39c9ec9cd2b,0,0,0,0
07fd297839451d0f285c259d5c5db11c,0,0,0,0
080714928949df54ec2b65b804b0f9f3,0,0,0,0
080fe4b2ffacff812de7ce79b32f2e4f,0,0,0,0
081561734737b31afd4a987f4833b91d,0,0,0,0
08184db6c2418c463539d78138e57eb5,0,0,0,0
0827246f7659ead10d8879bac7bd136a,0,0,0,0
0828e99f7096c74cc4badba4071bcc20,0,0,0,0
0831dd9cc7bb0fb9e484a8fae3719cc8,0,0,0,0
0834a43e5ad85355a6c279919c23d9f2,0,0,0,0
0840871715059ce38f7f346907720ac4,0,0,0,0
0840b4695e85688554b32d732a0c5628,0,0,0,0
084a51ff91de7c10ed7e2058908877ce,0,0,0,0
08607aea52e1a1b08c6411f6fbb2f911,0,0,0,0
0861eb0554f720b63281b8154447ef62,0,0,0,0
086439f88ffc409fda98ec4f7e757f8b,0,0,0,0
0866ca048061670f4f102e37c011f018,0,0,0,0
086b41e1c2f5bdef49131a81fd764d5e,0,0,0,0
086fd441441dd315614395d43110abb7,0,0,0,0
087328375f56a4ae22fb1ea14d6e05da,0,0,0,0
087ded21777a720ecba794010617abab,0,0,0,0
08851f8a153b03c9e7a8b30ea96bbf31,0,0,0,0
0885e544fd2321f98da6f8083246dfa3,0,0,0,0
088f5d19a4a7239885fb6ab5bf8fbff6,0,0,0,0
08925d3d3b99924da9b93ff28be74fa1,0,0,0,0
0893fc437ae4483811ad992b2f8aab81,0,0,0,0
0895529efac9821b05619fdfd11d7b5e,0,0,0,0
0895dd8c09dc00a24673cd612e898b5f,0,0,0,0
089ec8823a49e5cbda06f002f0042d15,0,0,0,0
08a36a4890089a081ac67ac5c1a81f50,0,0,0,0
08a5bcb3c422d6677a028268ad97685c,0,0,0,0
08ba47823a2e60137aba956ea95f4a02,0,0,0,0
08c2438ea79aefcfde90d2cbacbe0112,0,0,0,0
08c7b5709967f87a26f97e1d17d6bfc0,0,0,0,0
08cc246158363c423b37857c3f4fdbf9,0,0,0,0
08d2b3a56b1c1b567cc7853812840852,0,0,0,0
08d2bbea400ede369ec5eb183e4c1b4f,0,0,0,0
08de9b31fbc342b59de06fa707ecbeaa,0,0,0,0
08e2951a520e8c68b706e611e17d88d8,0,0,0,0
08ebcdc4d3cfce099db487b4faa48efc,0,0,0,0
08ed03d57f6e956b7a179841bd277b40,0,0,0,0
08f057ff93f9bd60251cb3ce8418e5aa,0,0,0,0
08f88c4c5cb32e3893786db4f90b4950,0,0,0,0
090a1617e9eec3aa16bee972ad447a81,0,0,0,0
090becfe63c9a93c03b324f962ca4ae9,0,0,0,0
091032b99f1344e0138e4f166091aa13,0,0,0,0
091ebcd3f286c26bc1abad70830c7ec6,0,0,0,0
09280e61a6336acf7357d06a463b69cd,0,0,0,0
0929b48fa0c5227afca4f5e155ccbb55,0,0,0,0
092c1d091d3eef46f0c5c9b20db3b3c0,0,0,0,0
092fefa8b0fda724da1430aabc9a3017,0,0,0,0
0930ab82c21bab1c55931cecaf2e6a2c,0,0,0,0
0930b8c9a7c388aa4e519efdb2397d8c,0,0,0,0
09321d0ac0d712290521c62a98d0bafb,0,0,0,0
093f2d042b772ad1d23de1ae1b4f89e5,0,0,0,0
09402fd3661ed03d488deaa0c0b0377e,0,0,0,0
09499be664151cef4bc1aa7f427a0a27,0,0,0,0
095627783e2ba4ec766a446e13866d43,0,0,0,0
0956ae059756a42fa3a2369e2b55c302,0,0,0,0
0958687d307c70b036160ff7e48fbb1a,0,0,0,0
0960e860ccc4e97ad526fe5f6840ab03,0,0,0,0
096423fc97250da106f8cc704a6f9e30,0,0,0,0
09672cd7aaeacd0289fc552696871397,0,0,0,0
0967c239800d39285fb6c71876cbf237,0,0,0,0
0974b60a5f3e8f825e71b7aba8e0cafb,0,0,0,0
0981898f5d86f16b1afbbacb60f50b03,0,0,0,0
09872fec0bc66ee7bead8f48d7875a77,0,0,0,0
09921a08ed166ebb0c5cf9d6d62cc742,0,0,0,0
0996f0569d673f8fc589d640f3d6ed4b,0,0,0,0
09a30db1e76d8cb5fadcfd296d77357a,0,0,0,0
09ab3353fba67ea28e41c1fe19f20ae9,0,0,0,0
09ab7333ddc09d735110f6eef6b49a91,0,0,0,0
09b32be406b9494a618414eff198899c,0,0,0,0
09b4f9bb679198f369918fa77f3ac34a,0,0,0,0
09bde6d72ce34096ff8cf1cec1bdd196,0,0,0,0
09bfe728be83d3f2beea61c41afd2e34,0,0,0,0
09c059e3a38057e11eb2f222889871a4,0,0,0,0
09c6734e48713c5c50feff694ea5e970,0,0,0,0
09c83f24e2f8b401212b403e62487a83,0,0,0,0
09ca8a3cd816f4bfba4f5e638d8c3c3b,0,0,0,0
09d83763d6e70f6ab61b345daa7f20d7,0,0,0,0
09dc44b74965c8278fec1b1101cf128f,0,0,0,0
09dcdcbdc5909a2c2439fa237672c177,0,0,0,0
09df0665e6b1735313673670d5ab091f,0,0,0,0
09dfbc8a31ab94e2925bd8b666785847,0,0,0,0
09e3a33bd3a15559212ac9a51d5709f3,0,0,0,0
09ed6a3c6b7bd2493230bb6c6cba135c,0,0,0,0
09f5e4ba191b0673320bbf640f471604,0,0,0,0
09faf1fbf3ac7160469e76e73dc3f15b,0,0,0,0
09fd0128d9005a951283dbc46769b494,0,0,0,0
09fe2b3ec765780c26cb315ec2226b7f,0,0,0,0
0a0e5a31454d552d0ea837fbe906f5e3,0,0,0,0
0a1945dce575c6c723c1b95a4cdfba83,0,0,0,0
0a1f562addcd9ddd68f51cf66d814a3e,0,0,0,0
0a266b6fb9ce639564a16a4c2954a4d4,0,0,0,0
0a3ac0f1153cdf819ccd29354ebb4c9e,0,0,0,0
0a3d774f99c14df0df3c1b9925b755af,0,0,0,0
0a5622c8b5d98c1a8a210073963006e8,0,0,0,0
0a5f32082bbf6cc6ed8ffda5dbc90a96,0,0,0,0
0a60dd3c9d48164c17733efecd045d58,0,0,0,0
0a69eb85cc37887f320e7447b079cb6c,0,0,0,0
0a82940e19a8b6db7059568ee221cbd5,0,0,0,0
0a8a1305a1326768f23fde72da1876d2,0,0,0,0
0a91616eb20f2ee02a833e295e11266f,0,0,0,0
0a91d322c9618ab81793113128399e68,0,0,0,0
0a9b314b856cafa084ae43f79da1eeed,0,0,0,0
0a9c78dfa971d698129fcabcf8f7a828,0,0,0,0
0a9efb6244d1fd567c8db53977a5df2d,0,0,0,0
0aa169b898f3298b02534ec548f902bb,0,0,0,0
0aa495843a6447cc0532e3d94dea4408,0,0,0,0
0aa5d1c79ce111fc8ae79638293550e3,0,0,0,0
0aa8c15f6f5949f1b88c695c2475c30c,0,0,0,0
0aaa7152b06eb20d02bac3d22387cbe9,0,0,0,0
0ab4837770f9d5d8e2ede9e422456fde,0,0,0,0
0abaf5717e73035aca26527e79ad913e,0,0,0,0
0abf17dc192fd201f5c76fc39b154ae1,0,0,0,0
0ac08dcd3a02d1b0ba5bec45b552923f,0,0,0,0
0ac429847a97da57044cb54c56e00074,0,0,0,0
0ac9258bebbd8892a847281f792ff61d,0,0,0,0
0acb7ff726e2a2fb1efc201fb6aef164,0,0,0,0
0ad39558251a28d365e943f7d66fd73f,0,0,0,0
0ad70a0d3730bc98d439963785f12241,0,0,0,0
0ae6c3c40751561f1fcce891c5c8e2ca,0,0,0,0
0aedddda535e5d3739fefa9141ed85ad,0,0,0,0
